X,Y,osm_id,code,fclass,name
139.0741123,35.096431,3593846542,2303,cafe,茶オ
139.0709833,35.093318,3600177257,2303,cafe,甘味処 福屋
139.0715908,35.0941316,3600315299,2303,cafe,るふらん
139.0710215,35.093874,3600382617,2303,cafe,茶々
139.0717484,35.0955414,3600434623,2303,cafe,priya
139.0717598,35.0955589,3600434624,2303,cafe,Route 66 Dinner
136.9901105,35.1101398,3605141231,2303,cafe,星乃珈琲店
137.7236257,34.7359953,3606562479,2303,cafe,漫画喫茶Connect
138.4442966,35.0020737,3608434290,2303,cafe,pole pole
139.0749504,35.0971839,3608457086,2303,cafe,SUNBIRD
136.8724012,35.173579,3614794411,2303,cafe,Grace
136.8755458,35.1718618,3614794412,2303,cafe,ふじわら
136.8755094,35.1723256,3614794416,2303,cafe,Hot Jam
136.8739816,35.1738195,3614794427,2303,cafe,蘭葡瑠
136.8637369,35.1754529,3614794437,2303,cafe,スペチャリタ
137.7203771,34.7290792,3614938499,2303,cafe,ウイング
136.8987786,35.1419963,3617240512,2303,cafe,エスケープ
136.617298,35.3655937,3622835057,2303,cafe,
136.9592599,35.7489248,3624147970,2303,cafe,エバナタウ
137.7270526,34.7292143,3624911729,2303,cafe,リモージュ
137.3795293,34.7606858,3632917361,2303,cafe,GREEN　CAFE
137.8083813,34.8465604,3636050593,2303,cafe,カフェ・お食事・惣菜 寿庵
137.808926,34.84662,3636052093,2303,cafe,Pumpkin
136.8397955,34.899301,3636580911,2303,cafe,コメダ珈琲店
137.6349284,35.9304829,3640528309,2303,cafe,開田のぽっぽ屋
136.8502536,35.1213118,3649827950,2303,cafe,やよい
136.8496075,35.1253857,3649827956,2303,cafe,Beans
136.8491518,35.1266522,3649827958,2303,cafe,Honey Moon
136.8482759,35.1433778,3649827959,2303,cafe,ベレー
136.7245819,35.1497689,3656900491,2303,cafe,コメダ珈琲店
136.8655284,35.1482242,3665879524,2303,cafe,みつばち亭
137.7219733,34.7118981,3674920925,2303,cafe,IGZIONE CAFE
138.3874921,34.9712718,3676056604,2303,cafe,タリーズコーヒー
136.8890389,35.1683781,3684020918,2303,cafe,Hawaiian Mahalo
136.8879053,35.1687219,3684020923,2303,cafe,亜熱帯
137.7672594,34.7291427,3688902016,2303,cafe,コケコッコ
136.9315742,35.1699369,3689080225,2303,cafe,コメダ珈琲店
136.626655,36.448603,3692588725,2303,cafe,大屋醤油カフェ
136.8189261,35.1684602,3692883005,2303,cafe,オランダ
136.817882,35.1685742,3692883018,2303,cafe,Ebisu
138.6473838,35.2738227,3702856532,2303,cafe,雲上かき氷 　UNJYO Coffee
136.8967896,35.1660413,3703982456,2303,cafe,カラス
136.8949572,35.1664766,3703982482,2303,cafe,コメダ珈琲店
136.9011286,35.1564468,3704401365,2303,cafe,ぼちぼち Farmers
137.208439,36.692023,3707520025,2303,cafe,パープル
137.0074195,34.9919313,3710282911,2303,cafe,Cafe53
137.7227268,34.7390673,3713296662,2303,cafe,どんごろす
136.7846197,35.4250192,3718133815,2303,cafe,じゅらく
136.842047,35.1403167,3719583507,2303,cafe,ハツトキ
137.5951829,36.5774863,3721345936,2303,cafe,ティーラウンジりんどう
136.8543711,35.169337,3721587177,2303,cafe,もっく
136.8551421,35.1664245,3721587180,2303,cafe,Adai
137.729791,34.7435989,3732892994,2303,cafe,グレースカフェ
136.8330487,35.1488603,3741249840,2303,cafe,季美
136.8271748,35.144202,3741249841,2303,cafe,らんぷ
136.8204264,35.1417888,3741249842,2303,cafe,Moka
137.2587496,36.1471257,3752301025,2303,cafe,Rakuda Caf?
136.9024712,35.1342193,3752362952,2303,cafe,コメダ珈琲店
139.0459747,35.6279108,3760204647,2303,cafe,スターバックス
139.04609,35.628186,3760204654,2303,cafe,Rioカフェ
139.0636528,35.6322407,3760204888,2303,cafe,スターバックス
136.805221,35.1256686,3761249597,2303,cafe,白馬
136.7343556,35.1133729,3761249598,2303,cafe,かえで
138.9269298,35.2526341,3762398903,2303,cafe,アンの家
137.5858566,35.5451729,3774506357,2303,cafe,Tateba Tea House
136.901316,35.1419802,3774696646,2303,cafe,ぶらうん
136.8980846,35.1418708,3774704378,2303,cafe,Pin-up
136.91395,35.5100059,3775067106,2303,cafe,夢茶屋
137.0195575,35.4447385,3780522550,2303,cafe,琥珀
136.6187278,35.3682721,3792067440,2303,cafe,ECHO
136.8713492,36.5577763,3800337781,2303,cafe,かんなり
137.7310053,34.7031743,3801758327,2303,cafe,Beyond Cool
137.725996,34.709841,3809551164,2303,cafe,デリカフェビオ・ビオ
137.7290794,34.7100354,3809551274,2303,cafe,cafe termina
136.8109705,35.1229676,3810706415,2303,cafe,マミン
137.7383031,34.7065514,3810779070,2303,cafe,Lolo 3rd cafe
136.8533241,35.1318827,3810881726,2303,cafe,ゲイト
136.8299737,35.1267718,3810881727,2303,cafe,ラベンダー
139.0473193,37.9113665,3813739011,2303,cafe,タリーズコーヒー
136.7860086,35.3561124,3822165560,2303,cafe,Comachi
136.7570079,35.4253727,3822165563,2303,cafe,語楽亭
136.8024833,35.439188,3822165567,2303,cafe,ハヤシ屋
136.8253157,35.2944152,3822165568,2303,cafe,Raum
136.7862203,35.3562509,3822165569,2303,cafe,Vox
136.7571577,35.4249994,3822165571,2303,cafe,ビリケン亭
136.7570098,35.4245341,3822165580,2303,cafe,ニューカトレア
138.380548,34.9734257,3824267765,2303,cafe,スノドカフェ七間町
136.9051402,35.1583826,3833928197,2303,cafe,コメダ珈琲店
136.9047003,35.1594337,3833928199,2303,cafe,コンパル
136.9034927,35.1580641,3833928211,2303,cafe,アミーゴ
136.9025882,35.1585852,3833928213,2303,cafe,Solo Pizza 大須本店
137.3310455,34.8398777,3835630160,2303,cafe,喫茶田園
136.8731914,35.1638183,3837259162,2303,cafe,MODA Cafe
139.0970808,34.9706328,3848407379,2303,cafe,ぐり茶の杉山本店
136.8806426,35.1687115,3848439002,2303,cafe,AJIT
136.8778154,35.1728856,3848445950,2303,cafe,Noah
136.8765963,35.1759882,3848494285,2303,cafe,eSora Cafe
136.881886,35.1671689,3853560826,2303,cafe,がんだるば
136.8753852,35.1666795,3855702945,2303,cafe,あにばーさりー
136.1755704,35.9565253,3855859430,2303,cafe,ビリオン珈琲
136.1550022,35.911228,3855862697,2303,cafe,伊万里
136.1590213,35.9207366,3855864182,2303,cafe,コメダ珈琲 武生店
136.1662077,35.9369858,3855869154,2303,cafe,珈琲舎とむ
136.75766,35.409486,3866212457,2303,cafe,スターバックス
138.6831983,35.6872725,3870817508,2303,cafe,
136.8571507,35.1405939,3877551046,2303,cafe,ジャルダン
136.8569009,35.1374218,3877551047,2303,cafe,すみれ
136.8999685,35.1655199,3879996593,2303,cafe,パンドラ
136.8903234,35.1701921,3883129080,2303,cafe,KAKO
136.8902423,35.1714379,3883129083,2303,cafe,茶
136.8919305,35.170638,3883129129,2303,cafe,大船
136.8244957,35.1839778,3890451198,2303,cafe,快活クラブ
137.1815536,35.4287405,3894519562,2303,cafe,La Province（ラ・プロヴァンス）
136.905757,35.171777,3899087357,2303,cafe,コメダ珈琲店
137.725425,34.824926,3900875357,2303,cafe,DLofre's Lounge
137.3774385,34.8404522,3910051224,2303,cafe,ダンディライオン
136.8679717,35.1705804,3919866975,2303,cafe,みゆき
138.9597857,35.2953403,3940885559,2303,cafe,とらや工房
138.9247722,35.2357818,3945249259,2303,cafe,御殿場高原ビール　時之栖内　グランテーブル
136.7307524,35.1765839,3959739951,2303,cafe,快活Club
136.933248,35.138227,3966237166,2303,cafe,コメダ珈琲店
138.9359417,34.6675017,3977603657,2303,cafe,つぼや
138.8056754,36.9393478,3991215813,2303,cafe,お休み処ぶらり
137.3657636,34.7403211,4008785089,2303,cafe,コメダ珈琲豊橋藤沢店
136.9270287,37.074513,4011222546,2303,cafe,Green One
136.8658492,35.162945,4017574518,2303,cafe,ヒースロー
136.6469167,36.556546,4028041601,2303,cafe,金沢珈琲商会
136.8817144,35.1685529,4030862888,2303,cafe,ジュエル
137.0811089,34.9811687,4032781898,2303,cafe,サーティワンアイスクリーム　新安城ロードサイド店
137.0838823,34.9855111,4032806894,2303,cafe,カフェ・ド・クリエ　イトーヨーカドー 安城店
136.887457,35.118115,4053778341,2303,cafe,支留比亜珈琲店
137.0169997,35.1219099,4054483086,2303,cafe,バリムーンカフェ
136.8462295,35.1099438,4056312734,2303,cafe,快活Club
136.8691834,35.164968,4069437256,2303,cafe,わいん
137.0086063,35.7381685,4071103964,2303,cafe,喫茶カーコ
136.8712163,35.0944281,4079463948,2303,cafe,マミー
136.8706212,35.098665,4079463955,2303,cafe,そら
136.8666478,35.1232555,4079463958,2303,cafe,風船
136.8712067,35.0953355,4079463959,2303,cafe,大保村
136.9847114,35.1793719,4081003515,2303,cafe,MARIA
136.8691417,35.1679431,4085791345,2303,cafe,Coq D'or
136.9895456,35.2951343,4085806035,2303,cafe,パンベル （Pain Bell）
138.9708785,37.8770847,4088827508,2303,cafe,バードカフェ とりん家
136.8737312,35.2839943,4094875887,2303,cafe,ぷちとまと
137.3747923,34.7474385,4100151107,2303,cafe,ほしの珈琲
137.3802108,34.7518342,4102370902,2303,cafe,マンガ喫茶　WAVE
137.083001,36.5959225,4107440977,2303,cafe,Cafe Syncronicity
136.7566135,35.2987246,4108353198,2303,cafe,自家焙煎珈琲ひこうせん
136.8525695,35.1499874,4111417810,2303,cafe,コメダ珈琲店
136.8421497,35.1285667,4111417811,2303,cafe,支留比亜珈琲店
139.0451445,37.9231737,4117864890,2303,cafe,ドトールコーヒー
138.8581782,35.1011243,4119069089,2303,cafe,やば珈琲店
136.9633353,35.1371697,4127957435,2303,cafe,コメダ珈琲店
136.7955918,35.287523,4132110106,2303,cafe,コメダ珈琲店
138.9044341,35.04556,4136116151,2303,cafe,CELESTE
136.9054081,35.1586063,4137751989,2303,cafe,Ricchezza Tre
136.9057246,35.1585629,4137752007,2303,cafe,ドトールコーヒーショップ
136.9055628,35.1586868,4137752015,2303,cafe,松屋コーヒー
138.9473525,35.0396439,4142642853,2303,cafe,Izu-la
138.9615732,35.0389901,4142642873,2303,cafe,炉
138.0142309,34.775566,4144262380,2303,cafe,二の丸茶室
137.0394763,35.1711465,4159405768,2303,cafe,快活クラブ
136.693813,35.1451485,4162489725,2303,cafe,
137.086772,35.087318,4162676989,2303,cafe,コメダ珈琲店
137.0831558,34.9539764,4165197053,2303,cafe,コメダ珈琲店
137.5637846,34.797353,4169989895,2303,cafe,蔵茶房なつめ
137.5194835,34.7612627,4169989984,2303,cafe,はまなこ　みんなのカフェ
137.393106,34.8304771,4171699913,2303,cafe,Fun Factory
136.8945097,35.1836249,4172391921,2303,cafe,きょんきょん
136.8942113,35.1829156,4172391955,2303,cafe,Nakamura
136.8928749,35.1835101,4172404704,2303,cafe,プチトマト
137.6900742,34.7926436,4182376815,2303,cafe,タリーズコーヒー
137.5568413,34.8017574,4185447414,2303,cafe,喫茶ベルウェル
136.8857764,35.1697401,4186835971,2303,cafe,7days Brew
137.658593,34.8218795,4193060346,2303,cafe,洗心亭
139.0395275,37.9156634,4193414916,2303,cafe,パディントン珈琲店
137.0545241,34.9892717,4193701296,2303,cafe,らんぷ　知立店
137.6143505,34.7841678,4195916525,2303,cafe,ギャラリーカフェ 寸座フランセ
137.6143895,34.785994,4195916526,2303,cafe,カフェテラス・サンマリノ
139.0451958,37.9232255,4198169090,2303,cafe,浅川園
139.044483,37.9213935,4198174792,2303,cafe,NIWATORI CAFE
139.044591,37.9231397,4198186389,2303,cafe,古町糀製造所
139.0429814,37.9188538,4198187700,2303,cafe,Creperie Le Pont Marie
136.8603064,35.1031765,4200396709,2303,cafe,
136.8696849,35.1087506,4200396711,2303,cafe,ねむ
138.9040211,35.140301,4206712114,2303,cafe,コメダ珈琲店
139.0445457,37.9215602,4208566225,2303,cafe,マキ
139.0445253,37.9214968,4208566227,2303,cafe,エトアール
139.0309237,37.8936997,4212941564,2303,cafe,
138.3807505,34.9735758,4213187689,2303,cafe,KAORIKAN
139.043854,37.9193114,4215009116,2303,cafe,シャモニー
138.4809741,36.9072045,4216597190,2303,cafe,Servus
137.4945602,34.7367295,4220050343,2303,cafe,KAPITAN
137.4707096,34.7244768,4220222021,2303,cafe,立岩
136.9018326,35.1612525,4221320334,2303,cafe,Cafe Spoon
136.9016259,35.1606739,4221320344,2303,cafe,Kannon Coffee
136.9012168,35.1580205,4221320351,2303,cafe,大須珈琲
136.8971337,35.1628339,4221320364,2303,cafe,Apoa
136.8927335,35.1628106,4221481518,2303,cafe,Alive
139.0561409,37.9165987,4223482591,2303,cafe,スターバックス
136.9034282,35.1663371,4223626740,2303,cafe,亜熱帯
136.9038782,35.1630787,4223626757,2303,cafe,The Cups
136.903728,35.1662021,4223626760,2303,cafe,Buono Lounge
136.9960438,35.1665125,4224975640,2303,cafe,ポランの広場
138.4474491,36.9228194,4224990599,2303,cafe,ハウスサンアントンジャムファクトリー
138.4521993,36.9207779,4225002827,2303,cafe,The Craft Room
138.0153983,34.7690309,4225036666,2303,cafe,Cafe de laugh
137.7280756,34.7496398,4226628575,2303,cafe,自遊空間
138.8558891,35.0967418,4227810089,2303,cafe,NORIppechino
137.778945,34.756569,4231081790,2303,cafe,まぐねっと
137.7251318,34.7432399,4238799890,2303,cafe,カントリー喫茶コットンバニー
137.2127962,36.6997907,4241479468,2303,cafe,Seattle's Best Coffee
138.9127569,35.1255221,4247728598,2303,cafe,ロマンサ
136.9501845,35.2116569,4249886086,2303,cafe,サン
136.9514762,35.211469,4249886297,2303,cafe,Spoon Bell
136.9682316,35.2104398,4249886305,2303,cafe,みち草
136.9681413,35.2102707,4249886309,2303,cafe,ぽけっと
136.9688116,35.2134482,4249886330,2303,cafe,コメダ珈琲店
136.9594977,35.2097659,4249886331,2303,cafe,スワロウ
136.9430149,35.2118087,4249886332,2303,cafe,コメダ珈琲店
136.8502619,35.1468746,4250015378,2303,cafe,えくぼ
138.5931727,35.2408476,4252122459,2303,cafe,れっどぱーる
137.3965575,34.8341022,4252869846,2303,cafe,イレブン
137.0507994,35.1113963,4252913066,2303,cafe,カフェベーカリー ナギー
137.5416194,34.770347,4253928855,2303,cafe,カフェオリーバ
137.5275168,34.7249482,4253945818,2303,cafe,BONZO COFFEE
137.7251914,34.7412,4265714692,2303,cafe,お好み焼カフェ　カモノハシ
136.8878793,35.1682613,4269770184,2303,cafe,For You
136.9054112,35.1630441,4275426899,2303,cafe,Pause
136.8914544,35.174933,4290729790,2303,cafe,Cafe de Lyon
139.1120583,34.8774739,4292677365,2303,cafe,ボスコ
136.8560602,35.1628558,4294089419,2303,cafe,楽々
136.8566789,35.1646867,4294089468,2303,cafe,リリー
137.7144836,34.7208572,4303580096,2303,cafe,TABOU
136.944616,35.2076065,4305632263,2303,cafe,ターコイズカフェ
136.9456032,35.2045906,4305632282,2303,cafe,やぐるま
136.9701699,35.1944009,4306980010,2303,cafe,コメダ珈琲店
136.9654937,35.2244339,4309143756,2303,cafe,302
138.6268602,36.3532829,4310147477,2303,cafe,Caf? R's Pond
138.6341129,36.3483634,4310147478,2303,cafe,Natural Cafeina
138.6302803,36.349487,4310147479,2303,cafe,Caf? Michael
138.5614333,37.3607307,4311435828,2303,cafe,スターバックスコーヒー柏崎穂波町店
137.7408965,34.7428588,4317754292,2303,cafe,コンパル
137.7426217,34.7424195,4317759192,2303,cafe,珈茶店
137.2515388,36.1410742,4317800491,2303,cafe,站前軒
137.1837998,35.3937082,4327583645,2303,cafe,La Fiore
138.8692874,35.1718463,4330585170,2303,cafe,カフェ＆ショップツリーハウス
137.0941374,36.7082535,4330832351,2303,cafe,栂の木
137.0631302,35.091923,4333046069,2303,cafe,コメダ珈琲店
137.0622308,35.0931573,4333071095,2303,cafe,珈琲屋らんぷ
137.0864583,35.0847131,4333122464,2303,cafe,太公望
137.1141732,35.0790446,4333305230,2303,cafe,コメダ珈琲店
137.1142908,35.0786136,4333305232,2303,cafe,珈琲屋らんぷ
137.1234616,35.0794604,4333305233,2303,cafe,キャラバン
137.1084938,35.1198494,4335180461,2303,cafe,かのん珈琲
136.832327,34.9501725,4338490791,2303,cafe,OISEAU COFFEE
138.9432219,35.7885425,4340648447,2303,cafe,Rider's Caf’e 丹波里場
137.7182967,34.8282572,4340925889,2303,cafe,駅cafe
137.2589687,36.1428938,4342017989,2303,cafe,脇茶屋
136.9061399,36.2624736,4342029090,2303,cafe,珈琲屋?鄙
136.9012654,35.1263159,4349376590,2303,cafe,汐入亭
136.210727,36.0984569,4349815810,2303,cafe,猫カフェ 福ねこ
137.0146346,36.7262937,4350574373,2303,cafe,ネマルカフェ
136.6611459,36.5599418,4351532015,2303,cafe,Le musee de Kanazawa
139.0566256,37.9163074,4351975416,2303,cafe,CAFE place ESOLA
136.8257832,35.1123174,4352278864,2303,cafe,らんぷ
136.8421604,35.1318894,4352278867,2303,cafe,コメダ珈琲店
138.2330316,34.7333024,4354825196,2303,cafe,つなぐ
138.2439737,34.7577371,4354825302,2303,cafe,This is cafe
136.8458884,35.1137687,4355337626,2303,cafe,一輪
136.9137415,35.1852406,4365765291,2303,cafe,パープル
136.1247081,36.2477007,4370576763,2303,cafe,カモメクラブ
136.9760091,35.2068824,4371184584,2303,cafe,チャイム
136.977429,35.2016577,4371185309,2303,cafe,元町珈琲
136.9750418,35.2019796,4371185310,2303,cafe,シンボリ
136.9751742,35.2025976,4371185324,2303,cafe,多摩
136.9342812,35.1673447,4376714257,2303,cafe,Coffee Westhouse
139.4459766,38.0797551,4377352065,2303,cafe,コーヒーさとう
136.2020169,36.0515104,4380267087,2303,cafe,お散歩茶屋はれひより
139.3883824,38.0174933,4381515103,2303,cafe,
136.7375384,35.1894773,4382019107,2303,cafe,さつき
136.762939,35.1875114,4382019113,2303,cafe,バンビーナ
136.7333816,35.1897413,4382019116,2303,cafe,まつ
136.437977,35.3694567,4383020848,2303,cafe,こだま
136.6302865,35.3244412,4383020850,2303,cafe,アオキ
138.1165365,36.0464973,4385522141,2303,cafe,タリーズコーヒー
139.4387278,38.0646591,4393058185,2303,cafe,ハンノキカフェ
139.4185277,37.8368946,4393092008,2303,cafe,ミント
138.223997,36.0359278,4394763124,2303,cafe,ストーブ生活
138.2314193,36.1054909,4395589824,2303,cafe,
136.9580214,35.14405,4396471748,2303,cafe,リュンヌ
136.8966711,35.2555715,4398773302,2303,cafe,メルローズ
136.8966784,35.236948,4400550479,2303,cafe,コメダ珈琲店
136.8977573,35.1504529,4403888948,2303,cafe,へんぜるとぐれーてる
138.016026,34.7716064,4406504784,2303,cafe,ウオコー
137.2600061,36.1481222,4407586389,2303,cafe,Takayama Warajiya
137.5527494,36.1917084,4409464070,2303,cafe,マスタシュ
136.965047,35.1978961,4415864689,2303,cafe,舞
136.9650836,35.1971482,4415864699,2303,cafe,歓土里
136.9355515,35.243157,4415917133,2303,cafe,コメダ珈琲店
137.0192952,35.1208323,4421409655,2303,cafe,ニューレット
136.666889,36.5726715,4421421703,2303,cafe,寒村庵
138.3326079,36.698724,4424584191,2303,cafe,
138.444833,36.7305063,4424584192,2303,cafe,猿座
137.8467423,36.7016101,4424584195,2303,cafe,
136.5643157,36.5227196,4426001859,2303,cafe,中国茶旺徳福
138.837115,35.1430372,4428235199,2303,cafe,
137.0407307,35.1324771,4428373092,2303,cafe,喫茶FUJI
137.034733,35.1242566,4431785047,2303,cafe,サン・カフェ
137.3835806,34.7675397,4434477967,2303,cafe,Pinos
137.014174,35.1319812,4436285352,2303,cafe,
136.901354,36.270485,4437046190,2303,cafe,合掌村Restaurent
136.6565162,36.57072,4437046191,2303,cafe,Fish market
137.0433195,35.1199162,4437141711,2303,cafe,
137.214039,36.7001316,4437321772,2303,cafe,PRONTO
137.0129947,35.2057167,4438736092,2303,cafe,ドトールコーヒーショップ
136.5469202,35.3372789,4439026196,2303,cafe,とらやん
136.9596395,35.1654426,4440702372,2303,cafe,Mammies
136.9065439,35.1543618,4441782416,2303,cafe,Cafe de Shanica
136.8988637,35.1576381,4441799749,2303,cafe,コメダ珈琲店
136.8968647,35.1641647,4445435205,2303,cafe,ウィナス
136.8965673,35.1646413,4445435207,2303,cafe,エグロ
136.8962158,35.1651222,4445435215,2303,cafe,カリブ
136.8929911,35.1697506,4447434376,2303,cafe,kobekan
136.8925829,35.169936,4447434379,2303,cafe,にしき
136.9089327,35.1292515,4450131027,2303,cafe,サニー
136.9046767,35.131138,4450131035,2303,cafe,ブルボン
136.9092998,35.1288806,4450131046,2303,cafe,空感
137.1664926,34.9557807,4454760665,2303,cafe,丘
137.2596784,36.1445065,4456062089,2303,cafe,
137.384164,34.764137,4458178939,2303,cafe,ドトールコーヒーショップ
137.0992235,36.0625431,4458863792,2303,cafe,珈琲舎 でごいち
137.7277984,34.7091864,4459857891,2303,cafe,Kei's
137.7293895,34.7056447,4460078593,2303,cafe,のあ
137.7327906,34.7041464,4460078605,2303,cafe,Afternoon Tea
137.7294576,34.7036383,4460078670,2303,cafe,こんどう
136.2945195,36.1698287,4460436890,2303,cafe,
136.528305,36.5339248,4460447790,2303,cafe,
136.8942851,35.1691903,4461543780,2303,cafe,オカダ珈琲店
136.9034479,35.1595643,4461543786,2303,cafe,PG Cafe
137.7678532,34.6907601,4467412813,2303,cafe,いもねこ
139.043827,37.922174,4469527190,2303,cafe,Plaire(プレール)
139.0437347,37.9204503,4469535091,2303,cafe,一茶
139.0443015,37.9197819,4469539789,2303,cafe,Solero
139.0464142,37.9197346,4469565289,2303,cafe,紅茶のお店 ひまわり
139.044022,37.922988,4469573389,2303,cafe,カフェ Takaraya
139.0463271,37.9202699,4469573567,2303,cafe,きらり
136.8711876,35.1435814,4470983019,2303,cafe,カサブランカ
137.1562915,34.9254508,4475152214,2303,cafe,珈琲茶屋水仙
137.3290772,35.3426016,4475523721,2303,cafe,ぱん喫茶　ほやら
136.8948427,35.1576672,4476040372,2303,cafe,ゆき
136.8234574,35.2347992,4478813165,2303,cafe,樹梨
137.3582483,34.8217324,4483050072,2303,cafe,まんが喫茶　キュート
137.0905417,34.9560526,4483067099,2303,cafe,コメダ珈琲
136.8579964,35.2204411,4483279371,2303,cafe,Mario
136.8584241,35.2196029,4483279602,2303,cafe,十番街
138.8587153,35.101444,4483333670,2303,cafe,淡月居
138.858081,35.1011576,4483384498,2303,cafe,どんぐり
138.8583667,35.1010578,4483391263,2303,cafe,和Cafe 葉月
138.8584981,35.0998596,4483396830,2303,cafe,珈琲舎フレィバァ
137.9706922,36.2345012,4484768592,2303,cafe,Sweet
137.5309118,35.514088,4484896692,2303,cafe,Daphne Coffee
138.6367461,36.3433134,4484956490,2303,cafe,茜屋??店
138.6364915,36.3585016,4484956491,2303,cafe,沢屋 旧軽井沢店 喫茶サロン
139.0712647,37.9329352,4485183765,2303,cafe,珈琲屋　煎
137.3893541,34.7414878,4496305689,2303,cafe,かちかち山
136.9276575,35.19176,4497651092,2303,cafe,喫茶ホープ
138.0157866,34.7709597,4497856708,2303,cafe,ファニーファーム
137.3800503,34.7623606,4502449885,2303,cafe,喫茶マスカ
136.820224,35.6516332,4508778056,2303,cafe,風土や
136.9725707,35.2234696,4511473468,2303,cafe,山ん馬
137.3597209,34.6990312,4514431023,2303,cafe,喫茶 美鈴
136.9042648,35.1584926,4515424061,2303,cafe,Starfish & Coffee
137.1879545,35.5815493,4516574491,2303,cafe,カフェときどき庵
136.8574025,35.1573502,4516578480,2303,cafe,サンシャイン
136.91904,35.15449,4524546411,2303,cafe,nunc nusQ
139.2972997,37.9531544,4535647463,2303,cafe,Tully's Coffee
136.8658075,35.1316387,4537350172,2303,cafe,コメダ珈琲店
138.9674643,35.3136106,4539793994,2303,cafe,スターバックス
138.9628659,35.314323,4539794005,2303,cafe,スターバックス
136.7941696,35.3017023,4544535545,2303,cafe,Slow Room
136.7943014,35.302461,4544535560,2303,cafe,Howdy
136.8366526,35.184492,4560913745,2303,cafe,亜熱帯
136.8360925,35.1845056,4560913755,2303,cafe,ナガクラ
136.8366954,35.1835583,4560913756,2303,cafe,ボン
137.4343786,34.8830357,4566500639,2303,cafe,峠の茶屋 紋屋
136.9436196,35.103366,4567862995,2303,cafe,アルプス洋菓子店
137.6329814,35.3237908,4571151562,2303,cafe,
137.488655,35.2118052,4571151575,2303,cafe,路話瑠
136.8898303,35.2731653,4577331552,2303,cafe,コメダ珈琲店
137.123957,34.9067172,4581963154,2303,cafe,カフェ・ドいな
137.1174487,34.8955233,4581974097,2303,cafe,カフェベーカリーふら和
136.9387018,35.1992702,4584931693,2303,cafe,北山
136.9018866,35.1969764,4584931696,2303,cafe,金シャチ珈琲店
136.961608,35.2050123,4584992641,2303,cafe,チェンバロ
136.9199586,35.1527529,4596183158,2303,cafe,ブリザード
139.2196893,37.9139862,4604047155,2303,cafe,gogasse
136.6633266,36.5711319,4607064891,2303,cafe,
136.6556535,36.5572895,4607328493,2303,cafe,
137.599425,34.7891773,4621581290,2303,cafe,カトレア
138.9103314,35.1270732,4625527785,2303,cafe,ドトールコーヒーショップ
138.9369852,35.083582,4625527786,2303,cafe,コメダ珈琲店
138.878167,35.1058615,4625527787,2303,cafe,コメダ珈琲店
138.8543569,35.1209669,4625527788,2303,cafe,ドトールコーヒーショップ
137.3479868,34.8355279,4630591688,2303,cafe,露風土かくれ家 ゆめいほり
137.0162372,36.7384185,4642132878,2303,cafe,らんぶる
136.6089863,36.5154411,4644136268,2303,cafe,タリーズコーヒー
137.9553726,36.2331154,4644224693,2303,cafe,スターバックス
136.9106598,35.469109,4676299221,2303,cafe,Comic Restaurantブロンディ
136.577577,36.5177634,4677988553,2303,cafe,Starbucks
139.0552631,37.9161121,4681986486,2303,cafe,サンマルクカフェ
139.0537843,37.9161871,4681994490,2303,cafe,BP CAFE
138.4483264,36.9243838,4682622062,2303,cafe,なっぱカフェ 78cafe
138.4155102,35.8598855,4694760590,2303,cafe,engawa cafe
138.4053312,35.8726462,4694760591,2303,cafe,Sunnyside cafe
137.226129,34.9099866,4702578091,2303,cafe,しまうまカフェ
136.8222668,35.1127444,4716118499,2303,cafe,B Dream
137.4150667,34.8479614,4729027695,2303,cafe,大きな銀杏の木
136.9670115,35.1555556,4730195183,2303,cafe,Seattle Express
136.9686503,35.1546631,4730196078,2303,cafe,Craig's Caf?
136.9655362,35.1553144,4730198149,2303,cafe,IB Cafe
136.9569237,35.7500018,4742153895,2303,cafe,SERRNE
136.9575292,35.7504359,4742153901,2303,cafe,とも家
136.9590353,35.7503347,4742153905,2303,cafe,chocotte
136.9596039,35.7484828,4742153907,2303,cafe,カンナ
136.9564515,35.7486822,4742153910,2303,cafe,TIROL
136.9553914,35.747964,4742153913,2303,cafe,吉野屋
136.9547278,35.747651,4742153914,2303,cafe,LACH AISE
136.947887,35.7422105,4742153917,2303,cafe,アンドレ
136.5875895,35.3589355,4744587534,2303,cafe,
136.9481083,35.0833931,4744696947,2303,cafe,六古窯
136.6423344,35.2228305,4754017972,2303,cafe,分校
136.7453158,35.1890496,4754017974,2303,cafe,
136.8204867,35.1843447,4754017979,2303,cafe,くるくる
136.7956768,35.1844536,4754017987,2303,cafe,ツカ
138.633372,36.336932,4761363922,2303,cafe,マロン
138.4471052,36.9226048,4761715821,2303,cafe,
136.6731763,36.5524474,4776486123,2303,cafe,
136.9078175,35.1479554,4781835421,2303,cafe,
136.8689005,35.1357641,4782372063,2303,cafe,紫苑
137.2210929,34.9134329,4796151623,2303,cafe,喫茶いこい
138.4810513,36.1842572,4797146090,2303,cafe,甘味処 木もれび
137.2535159,36.1413616,4800603821,2303,cafe,
137.2472747,36.1427603,4800603921,2303,cafe,
137.259665,36.1513707,4801222222,2303,cafe,Cafe ichii
138.2517919,34.8485179,4803079860,2303,cafe,コメダ珈琲店
136.8653881,35.1561473,4809063852,2303,cafe,白樺
